qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
37ca471008e311ebbda4ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.2098,0.5,143.0,1.0,1.0
44072b5a085311ebbd59ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3094,0.5,139.0,1.0,1.0
e941030608ee11ebbda8ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3487,1.0,152.0,1.0,1.0
0bedb7e80bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4167,0.5,156.0,1.0,1.0
5acc6e480bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3228,0.5,158.0,0.5,0.0
1c7395fa0bb011ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1946,0.5,149.0,0.5,0.0
fb36485008ae11ebbd83ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.2342,0.25,158.0,0.5,0.0
f377a0fc089311ebbd75ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.2581,0.5,155.0,0.5,0.0
ddd251a6089411ebbd75ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1447,0.25,159.0,0.5,0.0
a99d809e0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,151.0,0.5,0.0
7447047c0bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2188,0.5,160.0,0.5,0.0
ee9346260baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3608,0.5,158.0,0.5,0.0
9cbbf2ac0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2704,0.5,159.0,0.5,0.0
903fefff08d011ebbd95ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.3333,1.0,0.5163,1.0,153.0,1.0,1.0
69e2bbe0094411ebbdaeac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.1603,0.5,156.0,1.0,1.0
424de5c00bdb11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5177,0.5,141.0,1.0,1.0
91c13a780bd911eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,135.0,0.5,0.0
7c57df160bd911eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,147.0,0.5,0.0
e0420603099511ebbdb0ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5586,1.0,145.0,1.0,1.0
b23ba2400baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.6912,1.0,136.0,1.0,1.0
8ea950d80bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.7987,1.0,159.0,1.0,1.0
183f6cc40bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5346,0.5,159.0,0.5,0.0
768c67280bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3677,0.5,155.0,0.5,0.0
4575adae0bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3986,0.5,138.0,0.5,0.0
a214276e08dc11ebbd9cac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.2789,0.25,147.0,0.5,0.0
721b6ab708ac11ebbd83ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.434,0.5,159.0,0.5,0.0
61cc91aa088c11ebbd6fac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.8013,0.75,156.0,0.75,0.0
13c5b94c088d11ebbd70ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.4079,1.0,152.0,1.0,1.0
b72c73d3088611ebbd6dac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.719,1.0,121.0,1.0,1.0
d6f86e420bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,140.0,0.5,0.0
5407c9d808b711ebbd88ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.1655,0.25,145.0,0.5,0.0
c7ea6b080baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,138.0,1.0,1.0
dc8ae4a20baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1899,0.5,158.0,0.5,0.0
51d93b7e0bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,143.0,0.5,0.0
8ecb26fe0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.6266,1.0,158.0,1.0,1.0
daad21e40bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2375,0.5,160.0,0.5,0.0
22ad8ec008a011ebbd78ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,1.0,156.0,1.0,1.0
7f220c3c0baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.0,0.0,159.0,0.5,0.0
5cd6974c0bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3333,0.5,153.0,1.0,1.0
0c06e0740baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.8,0.0,0.2945,0.5,146.0,0.5,0.0
19e6c50608d711ebbd99ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3442,0.5,154.0,0.5,0.0
3cf8f328087511ebbd67ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.2685,1.0,149.0,1.0,1.0
200e7a01087611ebbd67ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5948,0.5,153.0,0.5,0.0
f4a23ee7088f11ebbd72ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.5157,0.25,159.0,0.5,0.0
da6c03a908d111ebbd95ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4891,1.0,137.0,1.0,1.0
7a8cb2f20bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2081,0.5,149.0,0.5,0.0
60088748087511ebbd67ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3484,1.0,155.0,1.0,1.0
5896e7a80bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1019,0.5,157.0,0.5,0.0
e7e76caa085611ebbd59ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.5823,0.5,158.0,0.5,0.0
8715f72a0bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3935,0.5,155.0,0.5,0.0
9f76f47a0bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.293,0.5,157.0,0.5,0.0
01de6863085b11ebbd5cac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3673,0.5,147.0,1.0,1.0
130cd6580bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,143.0,0.5,0.0
b0acdb5b08f411ebbdaaac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3418,0.5,158.0,1.0,1.0
433bcf3d08b711ebbd88ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.6076,0.5,158.0,0.5,0.0
26af280a0bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1688,0.5,160.0,0.5,0.0
4209b4d8085511ebbd59ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.2941,1.0,153.0,1.0,1.0
dbe86508084c11ebbd56ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3571,0.5,154.0,0.75,0.0
61c4c7c008de11ebbd9eac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.5548,0.5,146.0,0.5,0.0
725b8d040bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2246,0.5,138.0,0.5,0.0
bac2cfd20bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2154,0.5,130.0,1.0,1.0
df0079d408fe11ebbdadac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,148.0,1.0,1.0
6e31b2920bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2642,0.5,159.0,0.5,0.0
2e52080a0bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1935,0.5,155.0,0.5,0.0
16e1006809ab11ebbdb0ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5034,0.5,149.0,1.0,1.0
130152f20bdb11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2324,0.5,142.0,0.5,0.0
fb04000c0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2333,0.5,150.0,0.5,0.0
48a24b7008e611ebbda5ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3826,0.5,149.0,0.5,0.0
82a797c5089311ebbd75ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3899,0.5,159.0,0.5,0.0
030942fc086711ebbd5eac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.6558,1.0,154.0,1.0,1.0
1f3ea3b00bb011ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5098,0.5,153.0,1.0,1.0
768adc94088411ebbd6dac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5,0.5,150.0,0.5,0.0
d8df66240bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4,0.5,150.0,1.0,1.0
be0a595e0baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.6667,0.0,0.2349,0.5,149.0,0.5,0.0
bf847e1a086511ebbd5eac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.4027,1.0,149.0,1.0,1.0
076288460bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2562,0.5,160.0,0.5,0.0
bfb2f8660bdb11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3522,0.5,159.0,0.5,0.0
3ed581120bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4679,0.5,156.0,1.0,1.0
701b5e2a090a11ebbdadac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.8246,1.0,114.0,1.0,1.0
95950bb608a511ebbd7dac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,137.0,0.25,0.0
cfa6279a085511ebbd59ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.1275,0.25,149.0,0.5,0.0
08010d06093411ebbdaeac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.6711,1.0,152.0,1.0,1.0
610cf44e086411ebbd5eac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.437,0.5,135.0,0.5,0.0
3a47e8800bdb11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2468,0.5,158.0,1.0,1.0
2cb9850508b411ebbd87ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3537,0.5,147.0,0.5,0.0
c9ba19e708b311ebbd86ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2031,1.0,128.0,1.0,1.0
6c7506fa08a011ebbd78ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.7358,0.5,159.0,0.75,0.0
c400306a0bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2812,0.5,160.0,0.5,0.0
d594f50208c111ebbd8bac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.3947,0.25,152.0,0.25,0.0
495260a00bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2372,0.5,156.0,1.0,1.0
c4f100380baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5316,0.5,158.0,0.5,0.0
5005cde7089411ebbd75ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3608,1.0,158.0,1.0,1.0
9c7a105b08e311ebbda4ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.4575,0.5,153.0,0.5,0.0
bf3fd3ba08cd11ebbd93ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.5519,0.5,154.0,0.5,0.0
b7e51fae089011ebbd72ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3129,0.25,147.0,0.75,0.0
d9b96d9c0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.22,0.5,150.0,0.5,0.0
e55095520bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3139,0.5,137.0,0.5,0.0
5fc2ac10084a11ebbd56ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.1592,0.25,157.0,0.5,0.0
8cf32bd6084c11ebbd56ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3544,0.75,158.0,0.75,0.0
43eb7b380bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4636,0.5,151.0,0.5,0.0
f07838cc088311ebbd6dac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.6056,0.5,142.0,0.5,0.0
a85e01ea0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3309,0.5,136.0,1.0,1.0
91c91916097011ebbdb0ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5125,1.0,160.0,1.0,1.0
cf54b54408ab11ebbd82ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.0881,0.25,159.0,0.5,0.0
dfa5d876084f11ebbd56ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4968,1.0,157.0,1.0,1.0
191fda11087111ebbd63ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.4,1.0,135.0,1.0,1.0
d9c801f4088b11ebbd6fac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5857,0.5,140.0,0.5,0.0
91965eba0bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1938,0.5,160.0,0.5,0.0
8fcdf70b095a11ebbdaeac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.5417,0.5,144.0,1.0,1.0
98c9943608ee11ebbda8ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.0962,0.5,156.0,1.0,1.0
d9f2ea720bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3775,1.0,151.0,1.0,1.0
eb3d62d608ad11ebbd83ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.7034,0.5,145.0,0.5,0.0
addcd4880bd911eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2467,0.5,150.0,0.5,0.0
d0a0a43c0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5097,0.5,155.0,0.5,0.0
30f417d208e211ebbda3ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,1.0,0.75,153.0,0.75,0.0
897ea8c40bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3469,0.5,147.0,0.5,0.0
e0b71974084e11ebbd56ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.5479,0.5,146.0,0.5,0.0
4b11ef0808cf11ebbd95ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3987,0.5,153.0,0.5,0.0
f2e143d80bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2537,0.5,134.0,0.5,0.0
0d086c4f089511ebbd75ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.4967,0.5,153.0,0.5,0.0
b908f4920bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.2206,0.5,136.0,0.5,0.0
e4d6a06c08a111ebbd7aac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,1.0,1.0
549b26680bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.366,0.5,153.0,0.5,0.0
8e624f8b08cc11ebbd93ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.5986,1.0,142.0,1.0,1.0
42a0e6420bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3861,0.5,158.0,0.5,0.0
7727c58e0bb011ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,158.0,0.5,0.0
e171d29a0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4745,0.5,137.0,0.5,0.0
1baf4cae0bb011ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2722,0.5,158.0,0.5,0.0
b8fd57ac0bd911eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1226,0.5,155.0,0.5,0.0
3e9da5a00bdb11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1623,0.5,154.0,0.5,0.0
1dbd09b308a111ebbd78ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.4873,1.0,158.0,1.0,1.0
6cf395fc0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.4342,0.5,152.0,1.0,1.0
be9e070c0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.2157,0.5,153.0,0.5,0.0
5ff291a80bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2432,0.5,148.0,0.5,0.0
4572eff008b311ebbd86ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3987,0.5,153.0,0.5,0.0
6264f95a08d611ebbd98ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.1944,0.25,144.0,0.5,0.0
a94aaff40bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1104,0.5,154.0,0.5,0.0
042bf0e00bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1385,0.5,130.0,0.5,0.0
20e8ac0c08c111ebbd8bac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5419,0.5,155.0,0.5,0.0
57bf31020bdb11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3851,0.5,148.0,1.0,1.0
de6a45640bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3311,0.5,148.0,1.0,1.0
bb5b1ade0bd911eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2308,0.5,143.0,1.0,1.0
dc4c7573087211ebbd66ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2774,0.5,155.0,1.0,1.0
82af24340bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,139.0,0.5,0.0
36787917086811ebbd5eac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2895,0.5,152.0,1.0,1.0
8d00bdcb08e511ebbda4ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.4528,1.0,159.0,1.0,1.0
57a045a108d211ebbd95ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1961,0.25,153.0,0.5,0.0
a56c1bd7087a11ebbd67ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.3333,1.0,0.5068,0.5,148.0,0.5,0.0
28986e180bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,149.0,0.5,0.0
8a6610400bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2692,0.5,156.0,0.5,0.0
c1ed092a0bd911eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4305,0.5,151.0,0.5,0.0
a1cdb240085811ebbd5bac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.6483,0.5,145.0,0.75,0.0
b8fab0b60bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,139.0,0.5,0.0
b4f937fb08cf11ebbd95ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.6447,0.5,152.0,0.5,0.0
ab7c8844087011ebbd63ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.6026,0.5,151.0,0.5,0.0
8babf99e0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.6194,0.5,134.0,1.0,1.0
6a419ba2087611ebbd67ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.349,0.5,149.0,0.5,0.0
60315e4508c711ebbd91ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.6604,0.5,159.0,0.5,0.0
9418bbd6087611ebbd67ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3608,0.5,158.0,0.5,0.0
edc7147208dd11ebbd9eac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4114,0.5,158.0,0.5,0.0
525d90d8086f11ebbd62ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5652,0.25,138.0,0.5,0.0
33e0136a08ce11ebbd94ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3101,1.0,158.0,1.0,1.0
6f8bb027090811ebbdadac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.531,1.0,145.0,1.0,1.0
c34ebefd08ab11ebbd82ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3937,0.5,160.0,0.5,0.0
eee6c1ba0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2704,0.5,159.0,1.0,1.0
17e3349208df11ebbd9fac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.5274,1.0,146.0,1.0,1.0
47bafeb40bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.6899,1.0,158.0,1.0,1.0
99f4bab408f011ebbda8ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.6516,1.0,155.0,1.0,1.0
b2db6b6c0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3205,0.5,156.0,0.5,0.0
9771c3900bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2653,0.5,147.0,0.5,0.0
61765e220baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,147.0,0.5,0.0
226833f20bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.52,0.5,150.0,1.0,1.0
2614d9b5088311ebbd6dac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4013,0.5,157.0,0.5,0.0
9686afee0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4777,0.5,157.0,0.5,0.0
0fd5f2ec0bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.3387,0.5,124.0,0.5,0.0
77da8e7c08da11ebbd9cac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4106,0.5,151.0,0.5,0.0
2f7b989a0bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,151.0,0.5,0.0
e2c63dc4097c11ebbdb0ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.5732,1.0,157.0,1.0,1.0
0beb61ca0bda11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.2645,0.5,155.0,0.5,0.0
9b501233087b11ebbd68ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.4,0.0,0.5035,1.0,143.0,1.0,1.0
a8fd65140bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
4e3a4cfa0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.1613,0.5,155.0,0.5,0.0
656cfe0a0bdc11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.5,0.0,0.1711,0.5,152.0,0.5,0.0
a386f9980baf11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.2752,0.5,149.0,1.0,1.0
d9d459a2097311ebbdb0ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.3063,1.0,160.0,1.0,1.0
f60858c308fa11ebbdacac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.3725,0.5,153.0,1.0,1.0
5aafa7d60bde11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.0,0.0,159.0,1.0,1.0
32493228084911ebbd55ac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.9638,0.75,138.0,0.75,0.0
90b5ca2c0bd911eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.1689,0.5,148.0,0.5,0.0
5a83ed2f086611ebbd5eac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,0.0,0.1765,0.25,153.0,0.5,0.0
695c85a1086a11ebbd5fac1f6bf848b6,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.8014,0.75,141.0,0.75,0.0
f36595920bae11ebab90acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,1.0,0.3311,0.5,151.0,1.0,1.0
ac44347a0bdb11eba7f7acde48001122,chunk_packed_160,chunk,packed,0.0,0.0,0.0,0.4839,0.5,155.0,0.5,0.0
927ed7aa0bdd11eba7f7acde48001122,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.4304,1.0,158.0,1.0,1.0
dcbee4b608b011ebbd85ac1f6bf848b6,chunk_packed_160,chunk,packed,1.0,1.0,1.0,0.7547,0.5,159.0,0.5,0.0
